order_id,user_id,order_value,items_count,hour,day_of_week,payment_mode,outside_city_center,risky_cancel_rate,fraud_label,high_value_order,late_night_order
ORD100411,U6052,161.54,3,23,5,COD,1,0,0,0,1
ORD100412,U3738,122.6,2,9,6,UPI,0,0,0,0,0
ORD100413,U6732,146.63,5,10,2,CARD,0,0,0,0,0
ORD100414,U6387,337.31,4,2,6,COD,0,0,1,0,1
ORD100415,U9002,1692.17,5,16,1,UPI,0,0,0,1,0
ORD100416,U6536,892.6,8,10,2,COD,0,0,0,0,0
ORD100417,U4913,167.46,2,16,6,UPI,0,0,0,0,0
ORD100418,U2066,225.79,9,18,3,UPI,0,0,0,0,0
ORD100419,U8723,312.29,1,3,3,WALLET,1,0,1,0,1
ORD100420,U5380,1929.94,8,1,2,COD,1,0,1,1,1
ORD100421,U5107,94.61,5,23,4,UPI,0,0,0,0,1
ORD100422,U6726,221.18,2,13,5,COD,1,0,0,0,0
ORD100423,U4373,653.6,8,14,2,UPI,1,0,0,0,0
ORD100424,U9945,1661.34,5,2,3,CARD,0,0,1,1,1
ORD100425,U3082,84.61,3,19,3,WALLET,0,0,0,0,0
ORD100426,U9967,128.98,7,21,0,COD,1,0,0,0,0
ORD100427,U7748,127.89,4,12,1,CARD,0,1,1,0,0
ORD100428,U1417,10.58,6,21,0,COD,0,0,0,0,0
ORD100429,U9306,463.32,8,12,4,COD,0,0,0,0,0
ORD100430,U9808,555.4,1,17,1,CARD,1,1,1,0,0
ORD100431,U4974,461.31,2,21,2,COD,1,0,0,0,0
ORD100432,U4267,37.0,8,19,2,COD,0,1,1,0,0
ORD100433,U1825,35.87,7,20,4,COD,0,0,0,0,0
ORD100434,U8668,118.11,9,6,5,COD,0,0,0,0,0
ORD100435,U6745,171.45,2,22,3,COD,0,0,0,0,1
ORD100436,U1412,772.16,8,15,5,CARD,0,1,1,0,0
ORD100437,U8543,86.81,6,15,2,UPI,1,0,0,0,0
ORD100438,U8587,22.55,1,21,0,UPI,1,0,0,0,0
ORD100439,U1728,250.43,4,5,3,COD,1,0,0,0,0
ORD100440,U8164,269.26,2,5,2,UPI,0,0,0,0,0
ORD100441,U9867,299.74,7,3,3,CARD,1,0,1,0,1
ORD100442,U6988,876.95,9,2,5,WALLET,0,0,1,0,1
ORD100443,U3504,51.57,6,0,1,WALLET,0,0,1,0,1
ORD100444,U3967,608.6,4,2,2,UPI,0,0,1,0,1
ORD100445,U3786,206.2,5,18,2,WALLET,1,1,1,0,0
ORD100446,U2122,185.52,1,8,3,COD,0,0,0,0,0
ORD100447,U5079,1348.13,4,13,1,COD,1,0,1,1,0
ORD100448,U2571,142.82,3,18,0,CARD,0,0,0,0,0
ORD100449,U6073,514.35,9,23,1,COD,0,0,0,0,1
ORD100450,U6104,160.88,6,23,0,COD,0,0,0,0,1
ORD100451,U3143,353.77,4,18,6,WALLET,0,0,0,0,0
ORD100452,U7806,771.57,3,12,6,CARD,0,0,0,0,0
ORD100453,U8357,1067.36,4,21,4,COD,0,0,0,1,0
ORD100454,U4440,912.24,8,15,5,CARD,0,0,0,0,0
ORD100455,U4766,436.35,5,7,1,CARD,0,0,0,0,0
ORD100456,U6644,143.05,1,23,0,WALLET,1,0,0,0,1
ORD100457,U3914,541.22,5,15,3,UPI,0,0,0,0,0
ORD100458,U5968,618.77,8,8,0,UPI,0,0,0,0,0
ORD100459,U6917,5.37,4,8,4,CARD,0,0,0,0,0
ORD100460,U9787,289.2,2,23,0,UPI,0,0,0,0,1
ORD100461,U1728,926.59,3,22,5,UPI,1,0,0,0,1
ORD100462,U2365,336.27,9,2,6,UPI,1,0,1,0,1
ORD100463,U5492,186.53,7,6,1,UPI,0,0,0,0,0
ORD100464,U1698,1027.07,3,19,0,WALLET,1,0,0,1,0
ORD100465,U8186,84.73,5,17,1,COD,1,0,0,0,0
ORD100466,U1395,115.62,3,23,4,COD,1,1,1,0,1
ORD100467,U8400,581.37,4,1,0,CARD,0,0,1,0,1
ORD100468,U9082,217.27,8,0,0,COD,1,1,1,0,1
ORD100469,U5171,624.17,3,11,4,UPI,0,1,1,0,0
ORD100470,U5360,85.81,3,15,5,COD,0,0,0,0,0
ORD100471,U3502,145.36,8,11,0,UPI,0,1,1,0,0
ORD100472,U1717,85.19,7,20,1,WALLET,0,0,0,0,0
ORD100473,U3782,1527.85,7,9,5,UPI,1,0,0,1,0
ORD100474,U5946,259.94,2,8,2,COD,1,0,0,0,0
ORD100475,U6486,205.66,7,20,5,WALLET,1,0,0,0,0
ORD100476,U9335,7.15,3,17,6,COD,0,0,0,0,0
ORD100477,U5980,83.27,7,3,2,UPI,1,1,1,0,1
ORD100478,U8266,273.34,4,7,6,UPI,0,0,0,0,0
ORD100479,U5491,35.48,8,22,1,WALLET,0,0,0,0,1
ORD100480,U8192,357.43,8,20,6,COD,0,1,1,0,0
ORD100481,U6588,303.5,6,3,0,UPI,0,0,1,0,1
ORD100482,U8651,728.72,3,15,1,COD,0,0,0,0,0
ORD100483,U4636,539.11,6,20,4,COD,1,0,0,0,0
ORD100484,U2167,295.25,6,22,1,WALLET,0,0,0,0,1
ORD100485,U2062,127.23,3,20,2,UPI,1,0,0,0,0
ORD100486,U3156,648.89,4,7,6,CARD,0,0,0,0,0
ORD100487,U8860,615.26,2,6,5,COD,0,0,0,0,0
ORD100488,U6161,83.2,1,22,6,CARD,0,0,0,0,1
ORD100489,U6305,1231.09,2,23,3,CARD,1,0,0,1,1
ORD100490,U7541,33.29,7,12,4,UPI,0,0,0,0,0
ORD100491,U5729,28.31,5,7,0,UPI,0,0,0,0,0
ORD100492,U8330,103.73,9,21,6,WALLET,0,0,0,0,0
ORD100493,U6334,1200.99,3,6,5,CARD,0,0,0,1,0
ORD100494,U9924,366.98,2,23,1,UPI,0,0,0,0,1
ORD100495,U5330,775.45,4,4,4,UPI,0,0,1,0,1
ORD100496,U9010,129.28,2,17,2,CARD,1,0,0,0,0
ORD100497,U7801,336.89,7,22,6,COD,0,0,0,0,1
ORD100498,U5846,221.81,6,18,0,UPI,0,0,0,0,0
ORD100499,U7731,879.63,8,9,1,WALLET,1,0,0,0,0
ORD100500,U8241,11.43,5,10,6,WALLET,1,1,1,0,0
ORD100501,U1953,139.75,2,7,5,CARD,0,1,1,0,0
ORD100502,U3539,82.78,4,5,1,COD,1,0,0,0,0
ORD100503,U8056,980.17,1,10,0,WALLET,1,0,0,0,0
ORD100504,U2542,315.13,2,15,5,UPI,0,0,0,0,0
ORD100505,U6293,258.94,4,3,3,COD,1,0,1,0,1
ORD100506,U2191,298.45,6,1,3,UPI,1,0,1,0,1
ORD100507,U7313,1786.43,4,12,4,CARD,1,0,0,1,0
ORD100508,U7938,949.45,4,6,6,COD,0,0,0,0,0
ORD100509,U3681,612.72,2,16,1,WALLET,1,0,0,0,0
ORD100510,U2540,171.58,9,22,4,WALLET,0,0,0,0,1
ORD100511,U7172,90.27,8,12,0,COD,1,0,0,0,0
ORD100512,U6541,1271.91,8,9,5,WALLET,0,0,0,1,0
ORD100513,U2365,275.02,5,12,4,WALLET,0,0,0,0,0
ORD100514,U9691,163.39,3,9,6,COD,1,0,0,0,0
ORD100515,U9702,318.31,6,6,1,COD,0,0,0,0,0
ORD100516,U8494,1249.59,9,9,6,COD,0,0,0,1,0
ORD100517,U5312,244.75,8,15,3,COD,0,0,0,0,0
ORD100518,U2324,413.5,7,2,3,CARD,1,0,1,0,1
ORD100519,U4141,812.19,8,3,0,COD,0,1,1,0,1
ORD100520,U8419,278.55,4,3,2,WALLET,0,0,1,0,1
ORD100521,U4486,132.99,6,3,4,WALLET,0,0,1,0,1
ORD100522,U2810,2603.85,5,15,0,COD,0,0,0,1,0
ORD100523,U7588,1568.31,2,8,3,UPI,0,0,0,1,0
ORD100524,U3923,927.28,8,5,6,UPI,0,0,0,0,0
ORD100525,U6301,582.98,3,9,1,UPI,0,0,0,0,0
ORD100526,U5186,174.68,5,3,1,COD,1,0,1,0,1
ORD100527,U9905,1223.3,8,22,5,COD,1,1,1,1,1
ORD100528,U6977,161.18,9,11,2,COD,0,0,0,0,0
ORD100529,U5268,806.75,9,9,2,COD,0,1,1,0,0
ORD100530,U5748,1252.09,5,11,3,WALLET,0,0,0,1,0
ORD100531,U5849,461.91,2,18,2,COD,1,0,0,0,0
ORD100532,U4709,812.42,7,18,2,COD,0,0,0,0,0
ORD100533,U7619,784.38,7,21,1,UPI,0,0,0,0,0
ORD100534,U9647,107.31,8,23,5,COD,1,0,0,0,1
ORD100535,U4072,551.2,8,0,4,COD,0,1,1,0,1
ORD100536,U7530,49.06,5,3,6,UPI,1,0,1,0,1
ORD100537,U1504,354.49,1,12,1,UPI,0,1,1,0,0
ORD100538,U2214,88.51,4,7,5,COD,0,0,0,0,0
ORD100539,U2531,269.23,4,21,1,UPI,0,0,0,0,0
ORD100540,U8576,894.83,3,13,3,UPI,0,1,1,0,0
ORD100541,U1823,2177.9,8,15,5,UPI,0,1,1,1,0
ORD100542,U1928,191.33,3,1,5,UPI,0,1,1,0,1
ORD100543,U6029,379.6,5,7,3,COD,0,0,0,0,0
ORD100544,U1133,358.0,2,12,5,UPI,1,1,1,0,0
ORD100545,U3105,1543.94,6,0,6,CARD,1,0,1,1,1
ORD100546,U4627,325.6,6,11,4,WALLET,0,0,0,0,0
ORD100547,U7316,600.5,8,16,0,CARD,1,0,0,0,0
ORD100548,U2852,1274.17,8,6,2,UPI,0,0,0,1,0
ORD100549,U5910,233.71,1,15,5,UPI,0,0,0,0,0
ORD100550,U5175,1162.02,5,13,2,UPI,0,0,0,1,0
ORD100551,U6348,1247.21,2,9,1,CARD,0,0,0,1,0
ORD100552,U7190,1334.38,5,2,1,CARD,0,0,1,1,1
ORD100553,U2256,157.66,9,11,5,COD,0,0,0,0,0
ORD100554,U4376,255.71,4,7,5,COD,0,0,0,0,0
ORD100555,U6645,1021.64,8,15,5,COD,0,0,0,1,0
ORD100556,U4486,222.49,1,23,6,COD,1,1,1,0,1
ORD100557,U4584,458.46,8,0,6,WALLET,0,0,1,0,1
ORD100558,U9053,62.81,6,16,4,COD,0,0,0,0,0
ORD100559,U4330,28.96,8,5,5,COD,0,0,0,0,0
ORD100560,U3703,265.51,6,0,6,CARD,0,1,1,0,1
ORD100561,U9662,432.46,3,23,2,COD,0,0,0,0,1
ORD100562,U9120,249.37,8,14,1,COD,0,1,1,0,0
ORD100563,U8114,431.06,5,12,1,UPI,0,0,0,0,0
ORD100564,U2353,361.89,5,5,6,UPI,0,0,0,0,0
ORD100565,U6063,578.72,7,20,5,COD,0,1,1,0,0
ORD100566,U9549,524.24,6,12,3,UPI,0,0,0,0,0
ORD100567,U8575,276.04,9,21,6,COD,1,0,0,0,0
ORD100568,U1667,276.69,7,3,0,UPI,0,0,1,0,1
ORD100569,U5468,75.86,3,0,5,UPI,0,1,1,0,1
ORD100570,U7819,359.99,5,22,4,CARD,1,0,0,0,1
ORD100571,U4719,442.37,9,9,0,UPI,0,1,1,0,0
ORD100572,U3745,323.6,2,3,0,UPI,0,0,1,0,1
ORD100573,U8483,197.05,1,12,5,UPI,0,0,0,0,0
ORD100574,U1539,639.44,8,3,4,COD,1,0,1,0,1
ORD100575,U5964,38.8,8,15,6,COD,1,0,0,0,0
ORD100576,U5835,1229.27,2,8,2,CARD,0,0,0,1,0
ORD100577,U4775,10.43,8,3,5,COD,0,0,1,0,1
ORD100578,U7042,1639.71,5,19,1,UPI,0,0,0,1,0
ORD100579,U8102,310.28,2,7,4,COD,0,0,0,0,0
ORD100580,U8312,266.08,7,3,1,CARD,0,0,1,0,1
ORD100581,U6320,148.16,7,8,6,WALLET,1,0,0,0,0
ORD100582,U7132,5.06,3,10,6,COD,0,1,1,0,0
ORD100583,U8891,160.65,1,23,6,UPI,0,1,1,0,1
ORD100584,U3779,57.93,4,4,5,UPI,0,0,1,0,1
ORD100585,U1924,539.14,2,8,6,CARD,0,0,0,0,0
ORD100586,U2581,192.15,4,7,5,COD,0,0,0,0,0
ORD100587,U8714,728.74,8,3,3,UPI,1,0,1,0,1
ORD100588,U4324,115.91,2,19,0,UPI,1,0,0,0,0
ORD100589,U6713,1152.47,1,0,3,COD,0,1,1,1,1
ORD100590,U8026,370.1,3,19,6,COD,0,1,1,0,0
ORD100591,U1255,60.8,7,12,0,COD,1,0,0,0,0
ORD100592,U5804,256.12,6,23,6,CARD,1,1,1,0,1
ORD100593,U2838,115.82,6,4,6,COD,1,0,1,0,1
ORD100594,U1009,111.38,7,21,2,UPI,0,0,0,0,0
ORD100595,U3871,352.98,8,19,4,COD,0,0,0,0,0
ORD100596,U9989,557.21,3,20,2,COD,0,0,0,0,0
ORD100597,U8409,1213.04,3,9,0,UPI,0,0,0,1,0
ORD100598,U8418,348.74,8,15,5,CARD,0,1,1,0,0
ORD100599,U6124,1688.33,7,7,6,UPI,1,0,0,1,0
ORD100600,U2015,1420.52,5,11,3,CARD,1,0,0,1,0
ORD100601,U3193,1001.47,4,2,6,UPI,0,0,1,1,1
ORD100602,U9415,346.55,6,3,0,UPI,1,1,1,0,1
ORD100603,U8449,75.94,9,16,6,UPI,0,1,1,0,0
ORD100604,U5158,122.89,6,20,5,WALLET,0,0,0,0,0
ORD100605,U4925,521.59,8,19,2,UPI,1,1,1,0,0
ORD100606,U7970,273.88,1,21,5,UPI,0,0,0,0,0
ORD100607,U7938,79.38,6,21,5,UPI,1,0,0,0,0
ORD100608,U5784,326.0,2,12,2,COD,0,0,0,0,0
ORD100609,U5000,8.79,3,5,3,COD,1,0,0,0,0
ORD100610,U2633,661.93,6,2,6,COD,0,0,1,0,1
ORD100611,U8266,38.21,2,13,5,UPI,0,0,0,0,0
ORD100612,U9702,495.93,4,6,3,COD,1,0,0,0,0
ORD100613,U1384,787.54,6,2,5,COD,1,0,1,0,1
ORD100614,U1404,71.15,5,5,5,WALLET,0,1,1,0,0
ORD100615,U9175,365.57,6,12,2,UPI,0,0,0,0,0
ORD100616,U3000,754.95,6,13,0,COD,1,0,0,0,0
ORD100617,U6989,150.98,8,14,6,CARD,1,1,1,0,0
ORD100618,U2460,88.92,9,15,0,COD,0,1,1,0,0
ORD100619,U8190,205.35,5,0,4,UPI,0,0,1,0,1
ORD100620,U8140,404.5,6,14,2,UPI,0,0,0,0,0
ORD100621,U4636,428.16,6,23,4,COD,0,0,0,0,1
ORD100622,U5809,70.13,6,6,5,COD,0,0,0,0,0
ORD100623,U5178,305.85,2,8,2,COD,0,0,0,0,0
ORD100624,U8245,156.18,4,14,4,COD,1,0,0,0,0
ORD100625,U7600,922.66,1,13,1,COD,0,0,0,0,0
ORD100626,U6997,188.13,1,18,0,WALLET,1,0,0,0,0
ORD100627,U3048,912.26,1,23,0,UPI,1,0,0,0,1
ORD100628,U5780,279.8,7,17,1,CARD,1,0,0,0,0
ORD100629,U1716,648.38,1,8,3,UPI,0,0,0,0,0
ORD100630,U8939,356.74,6,0,1,UPI,0,1,1,0,1
ORD100631,U6565,486.38,2,11,6,COD,0,1,1,0,0
ORD100632,U5544,251.56,6,9,0,COD,1,0,0,0,0
ORD100633,U5976,730.95,6,6,6,UPI,0,0,0,0,0
ORD100634,U4419,276.86,3,13,2,CARD,0,0,0,0,0
ORD100635,U8239,305.75,8,0,4,COD,0,0,1,0,1
ORD100636,U1249,364.57,4,14,0,UPI,0,0,0,0,0
ORD100637,U9865,891.37,7,21,6,COD,1,0,0,0,0
ORD100638,U1770,538.49,4,0,1,UPI,0,0,1,0,1
ORD100639,U5363,214.75,1,12,2,UPI,0,0,0,0,0
ORD100640,U2077,554.82,6,19,0,UPI,0,0,0,0,0
ORD100641,U9427,514.21,5,22,1,COD,1,0,0,0,1
ORD100642,U9580,1336.96,9,1,6,COD,0,0,1,1,1
ORD100643,U8901,920.74,9,2,0,UPI,1,0,1,0,1
ORD100644,U5858,521.28,8,3,1,WALLET,0,0,1,0,1
ORD100645,U7544,208.9,7,15,5,COD,0,0,0,0,0
ORD100646,U5719,756.1,2,21,1,UPI,0,0,0,0,0
ORD100647,U3814,428.08,8,11,0,UPI,0,0,0,0,0
ORD100648,U4374,2108.93,3,3,2,COD,0,0,1,1,1
ORD100649,U2252,142.18,6,21,0,CARD,0,0,0,0,0
ORD100650,U7996,41.5,7,11,0,COD,0,0,0,0,0
ORD100651,U5673,36.23,6,6,5,UPI,0,0,0,0,0
ORD100652,U5530,510.87,5,19,2,UPI,0,0,0,0,0
ORD100653,U7881,1400.58,4,21,5,UPI,0,0,0,1,0
ORD100654,U7949,0.97,2,2,0,COD,0,0,1,0,1
ORD100655,U7241,646.9,9,4,5,CARD,0,0,1,0,1
ORD100656,U9017,535.11,7,11,4,COD,0,0,0,0,0
ORD100657,U7941,658.95,7,11,4,UPI,0,0,0,0,0
ORD100658,U8002,219.57,4,19,4,CARD,0,0,0,0,0
ORD100659,U2331,858.78,5,22,1,UPI,0,0,0,0,1
ORD100660,U5261,22.87,6,21,3,COD,0,0,0,0,0
ORD100661,U8648,704.13,2,6,6,WALLET,0,0,0,0,0
ORD100662,U6115,155.35,4,21,5,COD,1,0,0,0,0
ORD100663,U5637,323.93,4,11,0,WALLET,1,0,0,0,0
ORD100664,U5854,864.78,4,1,3,COD,0,0,1,0,1
ORD100665,U4177,158.29,7,13,5,COD,0,1,1,0,0
ORD100666,U8730,102.41,7,22,4,COD,0,1,1,0,1
ORD100667,U3180,571.77,7,15,6,COD,0,1,1,0,0
ORD100668,U5892,381.14,7,23,2,COD,0,1,1,0,1
ORD100669,U8043,361.19,2,6,4,COD,0,1,1,0,0
ORD100670,U1137,148.37,5,3,6,WALLET,0,1,1,0,1
ORD100671,U7327,17.75,2,19,0,CARD,0,0,0,0,0
ORD100672,U4472,264.04,5,4,3,COD,0,0,1,0,1
ORD100673,U6449,56.34,6,13,3,COD,1,0,0,0,0
ORD100674,U3832,1182.17,3,8,5,UPI,0,0,0,1,0
ORD100675,U4579,21.06,6,4,1,COD,0,0,1,0,1
ORD100676,U6971,282.51,5,1,2,CARD,0,1,1,0,1
ORD100677,U5164,26.83,4,4,6,UPI,0,1,1,0,1
ORD100678,U8941,50.21,9,2,4,UPI,0,0,1,0,1
ORD100679,U6569,537.74,8,9,6,UPI,0,0,0,0,0
ORD100680,U5300,520.8,7,7,6,UPI,0,0,0,0,0
ORD100681,U7269,16.81,1,9,2,COD,0,0,0,0,0
ORD100682,U4818,0.57,9,1,0,COD,0,0,1,0,1
ORD100683,U2906,41.05,9,13,1,COD,1,1,1,0,0
ORD100684,U7254,719.85,6,3,4,UPI,0,1,1,0,1
ORD100685,U1760,439.23,7,20,0,UPI,0,0,0,0,0
ORD100686,U8830,19.43,3,11,2,CARD,1,0,0,0,0
ORD100687,U8350,334.81,5,19,1,COD,0,0,0,0,0
ORD100688,U7238,622.45,7,13,4,UPI,0,0,0,0,0
ORD100689,U7090,1016.09,1,15,2,COD,0,0,0,1,0
ORD100690,U7031,1359.33,1,4,4,UPI,0,1,1,1,1
ORD100691,U8687,198.33,5,15,6,CARD,0,0,0,0,0
ORD100692,U9472,72.99,9,3,1,CARD,0,0,1,0,1
ORD100693,U2887,135.2,7,2,1,WALLET,0,1,1,0,1
ORD100694,U4266,748.44,1,0,2,WALLET,0,0,1,0,1
ORD100695,U1666,1778.65,5,3,4,CARD,1,0,1,1,1
ORD100696,U5188,314.05,8,8,3,COD,0,0,0,0,0
ORD100697,U1671,182.18,8,0,0,COD,0,0,1,0,1
ORD100698,U7777,280.35,2,15,1,UPI,1,0,0,0,0
ORD100699,U8570,181.79,7,22,4,WALLET,0,0,0,0,1
ORD100700,U8956,148.18,5,2,2,UPI,1,0,1,0,1
ORD100701,U6124,450.39,9,23,6,COD,1,1,1,0,1
ORD100702,U6585,7.93,3,5,2,WALLET,1,0,0,0,0
ORD100703,U5777,150.25,1,12,1,COD,0,0,0,0,0
ORD100704,U4900,541.44,4,16,5,UPI,0,0,0,0,0
ORD100705,U7677,16.29,7,14,1,CARD,1,0,0,0,0
ORD100706,U7981,43.43,1,20,6,CARD,0,1,1,0,0
ORD100707,U7376,173.64,2,11,5,CARD,0,1,1,0,0
ORD100708,U1523,1051.07,5,7,3,CARD,0,0,0,1,0
ORD100709,U3393,723.84,9,15,2,UPI,1,0,0,0,0
ORD100710,U3593,11.2,1,2,4,UPI,0,0,1,0,1
ORD100711,U8240,348.29,4,3,5,UPI,0,1,1,0,1
ORD100712,U7937,160.58,3,6,0,CARD,0,0,0,0,0
ORD100713,U7190,522.98,5,14,0,COD,0,0,0,0,0
ORD100714,U6240,639.27,5,10,3,COD,0,0,0,0,0
ORD100715,U7493,993.39,2,15,5,COD,0,0,0,0,0
ORD100716,U3878,322.58,5,21,5,UPI,0,0,0,0,0
ORD100717,U5143,2596.99,9,13,4,COD,0,1,1,1,0
ORD100718,U4644,1955.66,5,22,0,CARD,0,0,0,1,1
ORD100719,U5432,1069.24,2,12,0,COD,0,0,0,1,0
ORD100720,U2276,427.68,7,8,6,COD,1,0,0,0,0
ORD100721,U6811,253.75,6,17,4,COD,0,1,1,0,0
ORD100722,U1302,226.58,7,2,6,UPI,1,0,1,0,1
ORD100723,U1638,6.1,8,19,5,COD,1,0,0,0,0
ORD100724,U1055,143.29,5,21,4,COD,0,0,0,0,0
ORD100725,U9717,634.36,2,4,1,WALLET,0,1,1,0,1
ORD100726,U9150,462.71,7,21,0,CARD,1,0,0,0,0
ORD100727,U3125,1240.99,7,23,5,CARD,0,0,0,1,1
ORD100728,U1364,25.66,8,1,0,UPI,1,0,1,0,1
ORD100729,U7809,84.37,7,21,6,CARD,0,0,0,0,0
ORD100730,U5621,778.53,7,20,3,CARD,1,0,0,0,0
ORD100731,U6126,221.98,9,16,1,WALLET,1,0,0,0,0
ORD100732,U6122,62.98,8,15,1,COD,1,0,0,0,0
ORD100733,U2646,2820.47,2,23,0,COD,0,0,0,1,1
ORD100734,U1918,773.82,2,19,2,COD,0,0,0,0,0
ORD100735,U3797,262.75,7,23,2,WALLET,1,0,0,0,1
ORD100736,U7506,866.79,3,12,6,UPI,1,0,0,0,0
ORD100737,U6870,570.66,1,19,4,UPI,0,0,0,0,0
ORD100738,U2531,780.26,9,10,1,UPI,0,0,0,0,0
ORD100739,U9172,844.26,3,7,0,CARD,0,0,0,0,0
ORD100740,U4345,44.27,1,20,6,WALLET,0,1,1,0,0
ORD100741,U8673,487.72,6,4,6,UPI,0,0,1,0,1
ORD100742,U7949,3.4,4,1,5,CARD,0,0,1,0,1
ORD100743,U7882,22.21,1,3,0,COD,1,0,1,0,1
ORD100744,U2906,1171.6,4,2,0,UPI,0,1,1,1,1
ORD100745,U4086,374.93,8,1,6,CARD,0,0,1,0,1
ORD100746,U9152,665.72,7,2,5,CARD,1,0,1,0,1
ORD100747,U6750,911.63,1,15,5,UPI,0,0,0,0,0
ORD100748,U9905,1493.75,9,19,3,COD,0,0,0,1,0
ORD100749,U2062,1017.63,6,8,2,COD,1,0,1,1,0
ORD100750,U2976,330.16,2,5,3,COD,1,1,1,0,0
ORD100751,U2296,204.71,3,14,0,UPI,0,0,0,0,0
ORD100752,U7229,83.91,7,4,0,UPI,1,0,1,0,1
ORD100753,U8641,255.68,3,8,1,WALLET,1,0,0,0,0
ORD100754,U1125,228.24,3,23,1,UPI,1,0,0,0,1
ORD100755,U5632,410.01,5,5,2,COD,0,0,0,0,0
ORD100756,U7288,547.57,3,2,5,COD,0,0,1,0,1
ORD100757,U4596,1915.81,3,22,4,CARD,0,0,0,1,1
ORD100758,U7168,651.69,5,12,0,UPI,0,0,0,0,0
ORD100759,U8561,516.06,5,21,1,UPI,0,0,0,0,0
ORD100760,U9258,204.05,9,14,2,UPI,0,1,1,0,0
ORD100761,U1232,17.56,1,10,3,COD,0,0,0,0,0
ORD100762,U7371,169.93,1,15,0,COD,0,0,0,0,0
ORD100763,U5206,731.48,9,14,4,COD,0,0,0,0,0
ORD100764,U8943,114.88,5,23,2,COD,1,0,0,0,1
ORD100765,U7891,622.72,4,5,5,UPI,0,0,0,0,0
ORD100766,U7738,433.49,2,13,4,UPI,0,0,0,0,0
ORD100767,U3472,94.28,9,10,0,WALLET,1,0,0,0,0
ORD100768,U3739,151.65,6,19,2,CARD,0,0,0,0,0
ORD100769,U6401,342.89,9,9,5,UPI,0,0,0,0,0
ORD100770,U2761,270.96,5,15,6,UPI,0,1,1,0,0
ORD100771,U1876,753.81,4,11,6,UPI,0,0,0,0,0
ORD100772,U4812,662.89,7,6,1,COD,0,0,0,0,0
ORD100773,U2460,427.33,5,6,4,WALLET,1,0,0,0,0
ORD100774,U2733,863.76,8,23,3,UPI,0,0,0,0,1
ORD100775,U2605,413.53,8,17,3,WALLET,0,0,0,0,0
ORD100776,U6622,1667.55,2,14,6,WALLET,0,1,1,1,0
ORD100777,U7767,122.45,5,5,4,UPI,0,0,0,0,0
ORD100778,U7986,626.11,8,18,0,COD,0,0,0,0,0
ORD100779,U4517,230.97,3,7,0,UPI,1,0,0,0,0
ORD100780,U4735,163.53,7,19,0,UPI,0,0,0,0,0
ORD100781,U9434,99.46,3,14,6,CARD,0,0,0,0,0
ORD100782,U3590,402.04,6,3,3,COD,1,0,1,0,1
ORD100783,U2063,121.33,2,17,3,UPI,0,0,0,0,0
ORD100784,U5324,111.79,6,12,1,WALLET,0,0,0,0,0
ORD100785,U6342,2329.91,6,21,0,WALLET,0,0,0,1,0
ORD100786,U1005,809.11,8,21,3,COD,1,0,0,0,0
ORD100787,U8489,689.71,5,0,3,CARD,0,0,1,0,1
ORD100788,U9659,790.09,1,7,0,COD,1,0,0,0,0
ORD100789,U9195,1735.64,8,18,0,CARD,0,0,0,1,0
ORD100790,U6966,425.81,9,16,3,COD,0,0,0,0,0
ORD100791,U9837,124.39,1,9,5,WALLET,1,0,0,0,0
ORD100792,U1117,991.01,5,0,4,UPI,0,0,1,0,1
ORD100793,U3551,678.82,6,0,3,COD,0,0,1,0,1
ORD100794,U6560,267.48,4,20,1,COD,0,0,0,0,0
ORD100795,U5289,320.82,2,4,2,COD,0,0,1,0,1
ORD100796,U1846,264.88,5,0,5,UPI,0,1,1,0,1
ORD100797,U7316,1329.22,4,20,0,CARD,0,0,0,1,0
ORD100798,U7469,210.44,7,22,6,CARD,0,0,0,0,1
ORD100799,U9915,1655.01,6,20,1,CARD,1,0,0,1,0
ORD100800,U1224,1205.48,3,19,4,CARD,0,0,0,1,0
ORD100801,U5208,497.83,9,12,6,WALLET,0,0,0,0,0
ORD100802,U7283,433.54,4,8,2,CARD,0,0,0,0,0
ORD100803,U3048,231.09,5,15,5,COD,1,1,1,0,0
ORD100804,U7233,9.25,3,7,3,CARD,0,0,0,0,0
ORD100805,U2828,68.27,8,13,0,COD,0,0,0,0,0
ORD100806,U2917,701.68,7,16,3,WALLET,1,0,0,0,0
ORD100807,U5234,318.89,7,3,1,COD,0,0,1,0,1
ORD100808,U7988,81.16,8,6,6,COD,0,0,0,0,0
ORD100809,U3026,153.24,7,16,6,COD,0,0,0,0,0
ORD100810,U4744,1476.69,3,23,0,UPI,0,0,0,1,1
ORD100811,U1009,228.75,3,15,3,COD,0,0,0,0,0
ORD100812,U1260,1191.26,2,13,6,WALLET,1,0,0,1,0
ORD100813,U7038,181.66,1,15,0,COD,0,0,0,0,0
ORD100814,U3219,391.78,5,1,1,COD,0,1,1,0,1
ORD100815,U8041,10.34,4,23,3,COD,0,0,0,0,1
ORD100816,U3060,368.94,2,14,2,COD,0,1,1,0,0
ORD100817,U6287,506.6,1,10,6,UPI,0,0,0,0,0
ORD100818,U2619,133.49,3,12,4,COD,1,0,0,0,0
ORD100819,U9512,432.49,6,3,3,COD,1,0,1,0,1
ORD100820,U2342,520.88,2,23,0,COD,0,0,0,0,1
ORD100821,U3832,580.59,7,0,5,COD,0,0,1,0,1
